,F_fraction_x,F_fraction_y,comp,density,e_above_hull_x,e_above_hull_y,elements_hash,elements_x,elements_y,final_energy_per_atom_x,final_energy_per_atom_y,plotlabel,plotlabel_y,pretty_formula,pretty_formula_2,spacegroup,spacegroup_y,unit_cell_formula_x,unit_cell_formula_y,volume_x,volume_y,source,molmass,mAh/g,Wh/L,n_cc,n_total,n_diff,correction,voltage,volume_change,Wh/kg,label
110,3.0,2.0,0.5,2.8286609465758072,0.0,0.0,-1.8075085416606495e+18,"['Sb', 'Na']","['Sb', 'Na']",-4.635604475,-4.709484667916667,$\mathsf{NaSbF_{6}}$,$\mathsf{NaSbF_{4}}$,NaSbF6,NaSbF4,Fm-3m,P2_1/c,"{'Na': 1.0, 'Sb': 1.0, 'F': 6.0}","{'Na': 4.0, 'Sb': 4.0, 'F': 16.0}",151.89101811250706,100.57050193611438,Calculated,258.740188258,207.16908285832417,1912.3775542507908,2.0,8.0,6.0,1.0,3.2633811437499993,51.02939250416898,676.0716785678363,NaSbF6/NaSbF4
111,3.0,2.0,0.5,4.876925810946223,0.0,0.0,7.088677648222403e+18,"['Ba', 'Sn']","['Ba', 'Sn']",-5.22670172875,-5.334073427500001,$\mathsf{BaSnF_{6}}$,$\mathsf{BaSnF_{4}}$,BaSnF6,BaSnF4,R-3,P4/nmm,"{'Ba': 1.0, 'Sn': 1.0, 'F': 6.0}","{'Ba': 2.0, 'Sn': 2.0, 'F': 8.0}",125.99022603863638,109.6717142052003,Calculated,370.027418978,144.8621500753893,2652.1360142292947,2.0,8.0,6.0,1.0,3.754003879999999,14.879417132938643,543.8130734481537,BaSnF6/BaSnF4
112,2.6666666666666665,2.0,0.3333333333333333,4.071876353887947,0.0,0.0,-6.874919518678774e+18,"['K', 'Re']","['K', 'Re']",-5.174727885454545,-5.367642576666666,$\mathsf{K_{2}ReF_{8}}$,$\mathsf{K_{2}ReF_{6}}$,K2ReF8,K2ReF6,Pnma,P-3m1,"{'K': 8.0, 'Re': 4.0, 'F': 32.0}","{'K': 2.0, 'Re': 1.0, 'F': 6.0}",169.80703066349903,145.19142516404378,Calculated,416.390825304,128.73234529330796,1654.3342134925015,2.0,11.0,9.0,1.0,3.1560290224999967,16.95389756774096,406.28301788017075,K2ReF8/K2ReF6
113,2.0,1.3333333333333333,0.3333333333333333,3.4198087462492284,0.0,0.0,-1.9835270134573745e+18,"['Rb', 'Mn']","['Rb', 'Mn']",-4.919154428888889,-5.164956317142858,$\mathsf{Rb_{2}MnF_{6}}$,$\mathsf{Rb_{2}MnF_{4}}$,Rb2MnF6,Rb2MnF4,Fm-3m,I4/mmm,"{'Rb': 2.0, 'Mn': 1.0, 'F': 6.0}","{'Rb': 2.0, 'Mn': 1.0, 'F': 4.0}",165.02605783335855,131.54201836396817,Calculated,339.864062978,157.7188450885724,1568.6259443486326,2.0,9.0,7.0,1.0,2.908265067499997,25.455014212068903,458.68820765753856,Rb2MnF6/Rb2MnF4
114,3.0,2.0,0.5,2.909855794510598,0.0,0.0,-7.90426649607152e+18,"['Li', 'Mn']","['Li', 'Mn']",-4.6131529875,-5.460323426666666,$\mathsf{LiMnF_{6}}$,$\mathsf{LiMnF_{4}}$,LiMnF6,LiMnF4,R-3,P1,"{'Li': 1.0, 'Mn': 1.0, 'F': 6.0}","{'Li': 8.0, 'Mn': 8.0, 'F': 32.0}",100.36171430798592,71.18671739570634,Calculated,175.868462978,304.79010615283187,816.8827848862272,2.0,8.0,6.0,1.0,0.9210589175000017,40.98376492078462,280.72964523783793,LiMnF6/LiMnF4
115,3.0,2.0,0.5,3.5229367010161465,0.0,0.0,-2.605311203132748e+18,"['Pd', 'Ca']","['Pd', 'Ca']",-4.60282317125,-5.000258261666667,$\mathsf{CaPdF_{6}}$,$\mathsf{CaPdF_{4}}$,CaPdF6,CaPdF4,R-3,I4/mcm,"{'Ca': 1.0, 'Pd': 1.0, 'F': 6.0}","{'Ca': 2.0, 'Pd': 2.0, 'F': 8.0}",122.78142731140002,84.60194137635754,Calculated,260.488418978,205.77869722694706,1638.3294194140346,2.0,8.0,6.0,1.0,2.2599351474999985,45.12838040583303,465.04651046993814,CaPdF6/CaPdF4
116,2.0,1.5,0.25,2.626942531488877,0.0,0.0,5.854730542396297e+17,"['Na', 'Ti']","['Na', 'Ti']",-5.082031232083334,-5.31519035,$\mathsf{Na_{3}TiF_{8}}$,$\mathsf{Na_{3}TiF_{6}}$,Na3TiF8,Na3TiF6,Cmcm,P2_1/c,"{'Na': 6.0, 'Ti': 2.0, 'F': 16.0}","{'Na': 6.0, 'Ti': 2.0, 'F': 12.0}",169.92833834304287,136.2512736289593,Calculated,268.82353314399995,199.39834460581486,1448.6710873043983,2.0,12.0,10.0,1.0,2.7656528899999984,24.716880669896167,551.4666080202875,Na3TiF8/Na3TiF6
117,2.0,1.5,0.5,5.4877359212350365,0.0,0.0,6.566303785383613e+18,"['Tl', 'Cs']","['Tl', 'Cs']",-4.0165798025,-4.03819502,$\mathsf{CsTlF_{4}}$,$\mathsf{CsTlF_{3}}$,CsTlF4,CsTlF3,Pbcm,Fm-3m,"{'Cs': 4.0, 'Tl': 4.0, 'F': 16.0}","{'Cs': 2.0, 'Tl': 2.0, 'F': 6.0}",125.05549136678037,116.19369757267624,Calculated,413.28246461199996,64.85028048591877,981.4922594914135,1.0,6.0,5.0,1.0,2.7579209624999983,7.626742223743505,178.85194797611996,CsTlF4/CsTlF3
118,3.0,2.0,0.5,4.796671313818864,0.0,0.0,3.416074676170912e+17,"['Li', 'Bi']","['Li', 'Bi']",-4.30194491375,-4.863497866666667,$\mathsf{LiBiF_{6}}$,$\mathsf{LiBiF_{4}}$,LiBiF6,LiBiF4,R-3,I4_1/a,"{'Li': 1.0, 'Bi': 1.0, 'F': 6.0}","{'Li': 2.0, 'Bi': 2.0, 'F': 8.0}",114.21075751770046,81.28614854375093,Calculated,329.910818978,162.47714356883364,1143.0744175548775,2.0,8.0,6.0,1.0,1.4667033024999974,40.504574966088356,238.3057630531745,LiBiF6/LiBiF4
119,3.0,2.0,0.5,3.529830591256923,0.0,0.0,-1.3194186261977536e+18,"['Br', 'Cs']","['Br', 'Cs']",-3.27743095,-3.355759701666667,$\mathsf{CsBrF_{6}}$,$\mathsf{CsBrF_{4}}$,CsBrF6,CsBrF4,R-3,Immm,"{'Cs': 1.0, 'Br': 1.0, 'F': 6.0}","{'Cs': 2.0, 'Br': 2.0, 'F': 8.0}",153.7365431263259,127.50347712887029,Calculated,326.799370938,164.02408409216153,1095.344986502933,2.0,8.0,6.0,1.0,1.8918619424999985,20.574392626909564,310.3109223473798,CsBrF6/CsBrF4
120,1.5,1.0,0.5,2.686559997801523,0.0,0.0,-2.9184309929774423e+18,"['V', 'O']","['V', 'O']",-5.9127306435,-6.494416511250001,$\mathsf{VOF_{3}}$,$\mathsf{VOF_{2}}$,VOF3,VOF2,P2_1/c,P1,"{'V': 4.0, 'O': 4.0, 'F': 12.0}","{'V': 6.0, 'O': 6.0, 'F': 12.0}",76.6038174921204,52.24204394528144,Calculated,123.936114489,216.25241246673724,1414.9092795957083,1.0,5.0,4.0,1.0,2.435404419999994,46.63250460176405,526.6620811571537,VOF3/VOF2
121,1.5,0.5,0.5,2.686559997801523,0.0,0.0,-2.9184309929774423e+18,"['V', 'O']","['V', 'O']",-5.9127306435,-7.210465464999999,$\mathsf{VOF_{3}}$,$\mathsf{VOF}$,VOF3,VOF,P2_1/c,P4_12_12,"{'V': 4.0, 'O': 4.0, 'F': 12.0}","{'V': 4.0, 'O': 4.0, 'F': 4.0}",76.6038174921204,34.837435673419066,Calculated,123.936114489,432.5048249334745,3271.5237329583206,2.0,5.0,3.0,1.0,2.8155456587500005,119.88936904035404,1217.737082229873,VOF3/VOF
122,1.75,1.5,0.25,4.047771379673315,0.0,0.0,8.670103628685917e+18,"['Cs', 'Ti']","['Cs', 'Ti']",-5.312691225909091,-5.191835591,$\mathsf{Cs_{3}TiF_{7}}$,$\mathsf{Cs_{3}TiF_{6}}$,Cs3TiF7,Cs3TiF6,P4/mbm,Fm-3m,"{'Cs': 6.0, 'Ti': 2.0, 'F': 14.0}","{'Cs': 3.0, 'Ti': 1.0, 'F': 6.0}",237.76101794740586,227.1756789682861,Calculated,579.5721780209999,46.24356510955377,1005.2991908022391,1.0,11.0,10.0,1.0,5.370664822499997,4.659538832322579,248.35868840086863,Cs3TiF7/Cs3TiF6
123,3.0,2.0,0.5,4.543539886345146,0.0,0.0,8.316175393777544e+18,"['Ba', 'Ni']","['Ba', 'Ni']",-4.3767539775,-5.2111252225,$\mathsf{BaNiF_{6}}$,$\mathsf{BaNiF_{4}}$,BaNiF6,BaNiF4,R-3m,Cmc2_1,"{'Ba': 1.0, 'Ni': 1.0, 'F': 6.0}","{'Ba': 2.0, 'Ni': 2.0, 'F': 8.0}",113.3004417761073,91.74874948782725,Calculated,310.010818978,172.90676395330559,568.040311605917,2.0,8.0,6.0,1.0,0.7230574900000004,23.489903032563312,125.02153074809968,BaNiF6/BaNiF4
124,2.0,1.5,0.5,4.529472719372131,0.0,0.0,3.4309854600407537e+18,"['O', 'W']","['O', 'W']",-5.781073786666667,-6.037820915,$\mathsf{WOF_{4}}$,$\mathsf{WOF_{3}}$,WOF4,WOF3,I4,P2_12_12_1,"{'W': 1.0, 'O': 1.0, 'F': 4.0}","{'W': 4.0, 'O': 4.0, 'F': 12.0}",101.12247539397246,72.89469583398292,Calculated,275.83301765199997,97.16561120254876,1472.9371195160563,1.0,6.0,5.0,1.0,3.3467553925000004,38.724051506131644,325.18953325768854,WOF4/WOF3
125,1.75,1.5,0.25,3.492081876276313,0.0,0.0,8.034377276774657e+18,"['Rb', 'Ti']","['Rb', 'Ti']",-5.326976195,-5.217155654,$\mathsf{Rb_{3}TiF_{7}}$,$\mathsf{Rb_{3}TiF_{6}}$,Rb3TiF7,Rb3TiF6,P4/mbm,Fm-3m,"{'Rb': 6.0, 'Ti': 2.0, 'F': 14.0}","{'Rb': 3.0, 'Ti': 1.0, 'F': 6.0}",207.92353866587453,202.17630649647063,Calculated,437.25922214099995,61.294267548592735,1128.9994059010214,1.0,11.0,10.0,1.0,5.274598852500006,2.842683333669581,323.3026732766356,Rb3TiF7/Rb3TiF6
126,4.0,3.0,0.5,4.583570066464868,0.0,0.0,4.743851685261903e+18,"['Cs', 'Re']","['Cs', 'Re']",-5.089744849000001,-5.4789551975,$\mathsf{CsReF_{8}}$,$\mathsf{CsReF_{6}}$,CsReF8,CsReF6,P4/nmm,R-3,"{'Cs': 2.0, 'Re': 2.0, 'F': 16.0}","{'Cs': 1.0, 'Re': 1.0, 'F': 6.0}",170.67033063918078,155.58119992141928,Calculated,471.099677264,113.78264534441908,1242.4534485982388,2.0,10.0,8.0,1.0,2.3823207024999995,9.698556589988177,271.06675158922474,CsReF8/CsReF6
127,3.6666666666666665,2.3333333333333335,0.3333333333333333,3.716267527142784,0.0,0.0,-4.2775369893254646e+18,"['Sb', 'Cs']","['Sb', 'Cs']",-4.584008115714285,-4.739665257,$\mathsf{CsSb_{2}F_{11}}$,$\mathsf{CsSb_{2}F_{7}}$,CsSb2F11,CsSb2F7,P2_1/c,C2/c,"{'Cs': 4.0, 'Sb': 8.0, 'F': 44.0}","{'Cs': 2.0, 'Sb': 4.0, 'F': 14.0}",261.57768764637245,197.387502555091,Calculated,585.407886753,183.13032233751437,2071.8207716647885,4.0,14.0,10.0,1.0,3.0442825099999986,32.51988310322023,557.5004373427571,CsSb2F11/CsSb2F7
128,4.0,2.6666666666666665,0.6666666666666666,4.219377533176432,0.0,0.0,3.8557815989424604e+18,"['Ba', 'Au']","['Ba', 'Au']",-3.5133652741666666,-4.035535524545455,$\mathsf{Ba(AuF_{6})_{2}}$,$\mathsf{Ba(AuF_{4})_{2}}$,Ba(AuF6)2,Ba(AuF4)2,Pm-3m,I-4,"{'Ba': 4.0, 'Au': 8.0, 'F': 48.0}","{'Ba': 2.0, 'Au': 4.0, 'F': 16.0}",298.7998329996821,195.55180857578924,Calculated,759.2409759559999,141.20146092617222,552.1795490034762,4.0,15.0,11.0,1.0,0.9268143331249963,52.79829686866713,130.86753784456553,Ba(AuF6)2/Ba(AuF4)2
129,2.0,1.5,0.5,2.8538303840320327,0.0,0.0,8.051483143671727e+18,"['V', 'K']","['V', 'K']",-5.611315097708334,-5.613237906,$\mathsf{KVF_{4}}$,$\mathsf{KVF_{3}}$,KVF4,KVF3,Pnma,Pm-3m,"{'K': 8.0, 'V': 8.0, 'F': 32.0}","{'K': 1.0, 'V': 1.0, 'F': 3.0}",96.608743763459,75.43924216782489,Calculated,166.03341265199998,161.42223015180045,2050.50408039168,1.0,6.0,5.0,1.0,4.45111830375,28.061657285129762,718.5094432608241,KVF4/KVF3
130,2.0,1.5,0.5,3.4378938369219925,0.0,0.0,2.9578071261175434e+18,"['Ag', 'K']","['Ag', 'K']",-3.658213925,-3.777730302,$\mathsf{KAgF_{4}}$,$\mathsf{KAgF_{3}}$,KAgF4,KAgF3,I4/mcm,Pm-3m,"{'K': 2.0, 'Ag': 2.0, 'F': 8.0}","{'K': 1.0, 'Ag': 1.0, 'F': 3.0}",107.69209148395917,85.06127786129973,Calculated,222.960112652,120.20752694824935,789.348336237351,1.0,6.0,5.0,1.0,1.910049287499998,26.60530642340111,229.60230119964046,KAgF4/KAgF3
131,3.0,2.0,0.5,2.464659847565959,0.0,0.0,-4.1079336907264886e+18,"['V', 'Li']","['V', 'Li']",-5.2191973725,-5.735554270000001,$\mathsf{LiVF_{6}}$,$\mathsf{LiVF_{4}}$,LiVF6,LiVF4,Fm-3m,C2/c,"{'Li': 1.0, 'V': 1.0, 'F': 6.0}","{'Li': 2.0, 'V': 2.0, 'F': 8.0}",115.79760067258016,86.08543267442134,Calculated,171.871918978,311.87740160660746,1936.702136911531,2.0,8.0,6.0,1.0,2.519543927499999,34.51474549768654,785.7888133424063,LiVF6/LiVF4
132,3.0,2.5,0.5,2.464659847565959,0.0,0.0,-4.1079336907264886e+18,"['V', 'Li']","['V', 'Li']",-5.2191973725,-5.4633694069642855,$\mathsf{LiVF_{6}}$,$\mathsf{LiVF_{5}}$,LiVF6,LiVF5,Fm-3m,Pnma,"{'Li': 1.0, 'V': 1.0, 'F': 6.0}","{'Li': 8.0, 'V': 8.0, 'F': 40.0}",115.79760067258016,92.83578881724424,Calculated,171.871918978,155.93870080330373,906.8060041545692,1.0,8.0,7.0,1.0,2.359410378749999,24.733793020855735,367.9233891241056,LiVF6/LiVF5
133,1.5,0.75,0.5,3.713578414155673,0.0,0.0,-1.615233312556113e+18,"['Nb', 'O']","['Nb', 'O']",-7.036387041,-7.778378490000001,$\mathsf{NbOF_{3}}$,$\mathsf{Nb_{2}O_{2}F_{3}}$,NbOF3,Nb2O2F3,P2_12_12_1,P-1,"{'Nb': 4.0, 'O': 4.0, 'F': 12.0}","{'Nb': 4.0, 'O': 4.0, 'F': 6.0}",74.1831849755178,94.75535281886505,Calculated,165.900984489,242.32662481677795,3738.621893666335,1.5,5.0,3.5,0.5,4.1544909075000005,-21.710823960175773,1006.743759446468,NbOF3/Nb2O2F3
134,1.0,0.5,0.5,3.3354966206742294,0.0,0.0,-2.9184309929774423e+18,"['V', 'O']","['V', 'O']",-6.494416511250001,-7.210465464999999,$\mathsf{VOF_{2}}$,$\mathsf{VOF}$,VOF2,VOF,P1,P4_12_12,"{'V': 6.0, 'O': 6.0, 'F': 12.0}","{'V': 4.0, 'O': 4.0, 'F': 4.0}",52.24204394528144,34.837435673419066,Calculated,104.937711326,255.4037381922537,2722.4002533612197,1.0,4.0,3.0,1.0,3.195686897500007,49.95949884205189,816.1903797135074,VOF2/VOF
135,3.0,2.0,0.5,5.1435957716423815,0.0,0.0,8.215319336269263e+18,"['Li', 'Au']","['Li', 'Au']",-3.5007049475,-3.85080459125,$\mathsf{LiAuF_{6}}$,$\mathsf{LiAuF_{4}}$,LiAuF6,LiAuF4,R-3,P2/c,"{'Li': 1.0, 'Au': 1.0, 'F': 6.0}","{'Li': 4.0, 'Au': 4.0, 'F': 16.0}",102.62898797568025,84.02054966306166,Calculated,317.89698797799997,168.61741232889437,1127.3364684883525,2.0,8.0,6.0,1.0,1.2998232637499996,22.147484618039226,219.1728352184229,LiAuF6/LiAuF4
136,5.5,3.5,0.5,3.5023652110211487,0.0,0.0,-6.088604081532506e+17,"['Sb', 'Xe']","['Sb', 'Xe']",-3.186654249230769,-3.6211630047222223,$\mathsf{SbXeF_{11}}$,$\mathsf{SbXeF_{7}}$,SbXeF11,SbXeF7,Pnma,P2_1/c,"{'Sb': 4.0, 'Xe': 4.0, 'F': 44.0}","{'Sb': 4.0, 'Xe': 4.0, 'F': 28.0}",219.05993352401987,179.72509536895853,Calculated,462.035434793,232.02968198322307,860.1333795231648,4.0,13.0,9.0,1.0,1.0584267968749987,21.88611338572983,245.5864330814274,SbXeF11/SbXeF7
137,2.0,1.6666666666666667,0.6666666666666666,2.8027355253548003,0.0,0.0,-6.565176748505025e+18,"['Cr', 'K']","['Cr', 'K']",-4.950990741111111,-5.25427249109375,$\mathsf{K_{2}CrF_{6}}$,$\mathsf{K_{2}CrF_{5}}$,K2CrF6,K2CrF5,Fm-3m,Pbcn,"{'K': 2.0, 'Cr': 1.0, 'F': 6.0}","{'K': 32.0, 'Cr': 16.0, 'F': 80.0}",144.67137736248412,125.83676705872085,Calculated,244.18311897799998,109.75977316603411,422.7277148990473,1.0,9.0,8.0,1.0,1.3741539887500025,14.967493796923621,150.82683010040125,K2CrF6/K2CrF5
138,2.0,1.5,0.5,5.188858734866063,0.0,0.0,-6.314845393766567e+18,"['Tl', 'Rb']","['Tl', 'Rb']",-4.0236705925,-4.019864106,$\mathsf{RbTlF_{4}}$,$\mathsf{RbTlF_{3}}$,RbTlF4,RbTlF3,Pbcm,Fm-3m,"{'Rb': 4.0, 'Tl': 4.0, 'F': 16.0}","{'Rb': 2.0, 'Tl': 2.0, 'F': 6.0}",117.07765983903548,112.29360951502898,Calculated,365.844812652,73.25916023167503,1099.3858249735472,1.0,6.0,5.0,1.0,2.8921202725000015,4.260305056242956,211.87430245235325,RbTlF4/RbTlF3
139,1.6666666666666667,0.6666666666666666,0.6666666666666666,4.808017992531114,0.0,0.0,8.113861279059158e+18,"['O', 'Sn']","['O', 'Sn']",-5.077865575625,-5.242024039,$\mathsf{Sn_{2}OF_{5}}$,$\mathsf{Sn_{2}OF_{2}}$,Sn2OF5,Sn2OF2,C2/m,C2/m,"{'Sn': 4.0, 'O': 2.0, 'F': 10.0}","{'Sn': 4.0, 'O': 2.0, 'F': 4.0}",120.33040816739005,99.63861032012937,Calculated,348.411420815,230.77444207172897,4054.0111775165346,3.0,8.0,5.0,1.0,3.6536853841666663,20.766847089476556,843.1772060366932,Sn2OF5/Sn2OF2
140,3.5,3.0,0.5,3.6944572915677054,0.0,0.0,-1.1483380209394278e+18,"['Ag', 'As']","['Ag', 'As']",-4.070717618611111,-4.2297138375,$\mathsf{AgAsF_{7}}$,$\mathsf{AgAsF_{6}}$,AgAsF7,AgAsF6,Pnma,Fm-3m,"{'Ag': 4.0, 'As': 4.0, 'F': 28.0}","{'Ag': 1.0, 'As': 1.0, 'F': 6.0}",141.93227787181203,150.98316772447987,Calculated,315.778617141,84.874283105853,516.8059286036078,1.0,9.0,8.0,1.0,1.6481651149999976,-5.9946350239413855,139.88683257570057,AgAsF7/AgAsF6
141,3.5,2.0,0.5,4.842261725259498,0.0,0.0,6.714603091547874e+18,"['Ag', 'Au']","['Ag', 'Au']",-3.121839705833333,-3.3897902675,$\mathsf{AgAuF_{7}}$,$\mathsf{AgAuF_{4}}$,AgAuF7,AgAuF4,Pnma,I4/mcm,"{'Ag': 4.0, 'Au': 4.0, 'F': 28.0}","{'Ag': 2.0, 'Au': 2.0, 'F': 8.0}",150.14123957949718,94.66921321938165,Calculated,437.82359114099995,183.6457716690418,1276.405804515702,3.0,9.0,6.0,1.0,1.43535583,58.59563470921372,263.597029020008,AgAuF7/AgAuF4
142,3.0,2.0,0.5,4.374116701796298,0.0,0.0,-1.289551552161203e+18,"['Au', 'K']","['Au', 'K']",-3.45860609875,-3.7719660133333335,$\mathsf{KAuF_{6}}$,$\mathsf{KAuF_{4}}$,KAuF6,KAuF4,R-3m,I4/mcm,"{'K': 1.0, 'Au': 1.0, 'F': 6.0}","{'K': 2.0, 'Au': 2.0, 'F': 8.0}",132.89094030968812,110.92518694416336,Calculated,350.05528797799997,153.12714688477666,916.2431677994618,2.0,8.0,6.0,1.0,1.3679436024999987,19.802313586887806,209.46930095010785,KAuF6/KAuF4
143,3.5,1.5,0.5,5.685527928660218,0.0,0.0,-5.911033851560758e+18,"['Tl', 'Sn']","['Tl', 'Sn']",-4.312495281666667,-4.5013476545,$\mathsf{TlSnF_{7}}$,$\mathsf{TlSnF_{3}}$,TlSnF7,TlSnF3,P2_1/c,Cc,"{'Tl': 4.0, 'Sn': 4.0, 'F': 28.0}","{'Tl': 8.0, 'Sn': 8.0, 'F': 24.0}",133.20525223442337,102.0656510820683,Calculated,456.082222141,235.05835087528752,3910.1921861570027,4.0,9.0,5.0,1.0,2.9258470631250013,30.509383737058158,687.7447855714661,TlSnF7/TlSnF3
144,1.75,1.5,0.75,3.585207889065388,0.0,0.0,2.668375629649928e+18,"['Cr', 'Rb']","['Cr', 'Rb']",-4.780577700909091,-5.004098945,$\mathsf{Rb_{3}CrF_{7}}$,$\mathsf{Rb_{3}CrF_{6}}$,Rb3CrF7,Rb3CrF6,P4/mbm,Fm-3m,"{'Rb': 6.0, 'Cr': 2.0, 'F': 14.0}","{'Rb': 3.0, 'Cr': 1.0, 'F': 6.0}",204.43516124173857,195.15433797479943,Calculated,441.38832214099995,60.72087186175795,303.63989616379337,1.0,11.0,10.0,1.0,1.394782507500004,4.755632574325651,84.6924099129292,Rb3CrF7/Rb3CrF6
145,5.5,3.5,0.5,3.234766152062708,0.0,0.0,8.287203116748202e+17,"['As', 'Xe']","['As', 'Xe']",-3.134136608076923,-3.5468122675,$\mathsf{AsXeF_{11}}$,$\mathsf{AsXeF_{7}}$,AsXeF11,AsXeF7,P2_1/c,P2_1/c,"{'As': 4.0, 'Xe': 4.0, 'F': 44.0}","{'As': 4.0, 'Xe': 4.0, 'F': 28.0}",213.13778643518148,170.74212845506128,Calculated,415.19702979299996,258.2049660939252,881.1985643578779,4.0,13.0,9.0,1.0,1.0550336218749994,24.830226941488895,272.4149205641853,AsXeF11/AsXeF7
146,5.666666666666667,5.0,0.3333333333333333,3.340041628699759,0.0,0.0,2.7941947515837744e+17,"['Sb', 'Br']","['Sb', 'Br']",-3.72270923675,-3.9319029040277775,$\mathsf{Sb_{2}BrF_{17}}$,$\mathsf{Sb_{2}BrF_{15}}$,Sb2BrF17,Sb2BrF15,P2_1/c,P2_1/c,"{'Sb': 8.0, 'Br': 4.0, 'F': 68.0}","{'Sb': 8.0, 'Br': 4.0, 'F': 60.0}",321.36342853798556,291.48061979997595,Calculated,646.396353771,82.92585066002711,190.94253591457843,2.0,20.0,18.0,1.0,0.6893834787500026,10.252073965849329,57.16771140631269,Sb2BrF17/Sb2BrF15
147,3.0,2.0,0.5,2.8130878973245754,0.0,0.0,-4.271908172446277e+17,"['Cr', 'Na']","['Cr', 'Na']",-4.776755825625,-5.533624475,$\mathsf{NaCrF_{6}}$,$\mathsf{NaCrF_{4}}$,NaCrF6,NaCrF4,Pnma,P2_1/c,"{'Na': 4.0, 'Cr': 4.0, 'F': 24.0}","{'Na': 4.0, 'Cr': 4.0, 'F': 16.0}",111.55090816058663,79.945109231423,Calculated,188.97628825799998,283.64917098392,1081.6477438038703,2.0,8.0,6.0,1.0,1.3555671250000003,39.534374564017405,384.50549121930595,NaCrF6/NaCrF4
148,2.5,2.0,0.5,2.7344422807167805,0.0,0.0,-4.1079336907264886e+18,"['V', 'Li']","['V', 'Li']",-5.4633694069642855,-5.735554270000001,$\mathsf{LiVF_{5}}$,$\mathsf{LiVF_{4}}$,LiVF5,LiVF4,Pnma,C2/c,"{'Li': 8.0, 'V': 8.0, 'F': 40.0}","{'Li': 2.0, 'V': 2.0, 'F': 8.0}",92.83578881724424,86.08543267442134,Calculated,152.873515815,175.31803077279804,1284.6294393281844,1.0,7.0,6.0,1.0,2.6796774762499993,7.841461595892793,469.79577824237117,LiVF5/LiVF4
149,2.0,1.3333333333333333,0.6666666666666666,3.3730151954064507,0.0,0.0,-8.173597432410006e+18,"['Pd', 'K']","['Pd', 'K']",-4.176720547777778,-4.306325418571428,$\mathsf{K_{2}PdF_{6}}$,$\mathsf{K_{2}PdF_{4}}$,K2PdF6,K2PdF4,P-3m1,C2/m,"{'K': 2.0, 'Pd': 1.0, 'F': 6.0}","{'K': 2.0, 'Pd': 1.0, 'F': 4.0}",147.0045618584372,130.15509736417005,Calculated,298.607018978,179.5100720788791,1557.6361040960257,2.0,9.0,7.0,1.0,2.5725207475000023,12.945681602559798,461.7933848081373,K2PdF6/K2PdF4
150,3.0,2.0,0.5,3.846453855052181,0.0,0.0,-4.2775369893254646e+18,"['Sb', 'Cs']","['Sb', 'Cs']",-4.64089322375,-4.673014625625,$\mathsf{CsSbF_{6}}$,$\mathsf{CsSbF_{4}}$,CsSbF6,CsSbF4,R-3,Pbam,"{'Cs': 1.0, 'Sb': 1.0, 'F': 6.0}","{'Cs': 8.0, 'Sb': 8.0, 'F': 32.0}",159.1511296278632,128.15240187462686,Calculated,368.655870938,145.40109550843113,1898.1615306681936,2.0,8.0,6.0,1.0,3.393946265625001,24.188955727542904,493.4835051186239,CsSbF6/CsSbF4
151,2.0,1.3333333333333333,0.3333333333333333,3.595438287348001,0.0,0.0,5.636684120326591e+18,"['Rb', 'Cu']","['Rb', 'Cu']",-3.917129593333333,-4.206330224285714,$\mathsf{Rb_{2}CuF_{6}}$,$\mathsf{Rb_{2}CuF_{4}}$,Rb2CuF6,Rb2CuF4,Fm-3m,I4/mmm,"{'Rb': 2.0, 'Cu': 1.0, 'F': 6.0}","{'Rb': 2.0, 'Cu': 1.0, 'F': 4.0}",160.94043486570283,122.63601174745344,Calculated,348.472018978,153.8228740924651,970.2589844971576,2.0,9.0,7.0,1.0,1.7543446325000005,31.234237458023653,269.8583335198395,Rb2CuF6/Rb2CuF4
152,3.0,2.0,0.5,2.9981502864448277,0.0,0.0,7.714077593181377e+18,"['Li', 'Fe']","['Li', 'Fe']",-4.286546946875,-5.146722156666667,$\mathsf{LiFeF_{6}}$,$\mathsf{LiFeF_{4}}$,LiFeF6,LiFeF4,P4_2nm,C2/c,"{'Li': 2.0, 'Fe': 2.0, 'F': 12.0}","{'Li': 2.0, 'Fe': 2.0, 'F': 8.0}",97.90841755412454,83.45746305318768,Calculated,176.775418978,303.22636376650854,504.9593136357185,2.0,8.0,6.0,1.0,0.5554385649999993,17.31535320181878,168.42361636063728,LiFeF6/LiFeF4
153,2.0,1.6666666666666667,0.3333333333333333,4.504262971730286,0.0,0.0,-3.98285273175009e+18,"['Cu', 'Cs']","['Cu', 'Cs']",-4.101940053888889,-4.2163443175,$\mathsf{CsCu_{2}F_{6}}$,$\mathsf{CsCu_{2}F_{5}}$,CsCu2F6,CsCu2F5,Fd-3m,P2_1/c,"{'Cs': 2.0, 'Cu': 4.0, 'F': 12.0}","{'Cs': 4.0, 'Cu': 8.0, 'F': 20.0}",137.87415927839427,130.3007229904029,Calculated,373.987870938,71.66404536804662,657.2477510894091,1.0,9.0,8.0,1.0,2.0361231925,5.812274954567351,145.9168248422519,CsCu2F6/CsCu2F5
